"id","text"
"11265902","Cavalry Archer"
"11265903","Veteran Cavalry Archer"
"11265904","Elite Cavalry Archer"
"11265905","Upgrade Cavalry Archer to Veteran Cavalry Archer."
"11265906","Upgrade Veteran Cavalry Archer to Elite Cavalry Archer."
"11265907","Enlist one of three units to enhance your roster: the Mansa Musofadi, Mansa Javelineer, or Freeborn Warrior. Another unit can be enlisted in the Imperial Age."
"11265908","Ottoman Cavalry Archer"
"11265909","Cavalry Archer Training"
"11265910","Reduces the cost of Town Centers and defensive buildings by +%1%%%. Equips your garrisoned units with crossbows, increasing damage by +%2% and adding +%3% bonus against heavy units."
"11265911","Increases military production speed by +%1%%% and outfits Military Schools with the ability to train Lancers and Janissaries."
"11265912","Increase the attack speed of Cavalry units by +%1%%%."
"11265913","Dali Horses"
"11265914","Units receive +%1%%% Ranged and Melee damage for %2% seconds when hit by a Grenade."
"11265915","Hard Cased Bombs"
"11265916","Timariots upgrade from the Imperial Council"
"11265917","Akinji Training"
"11265918","Assign the Military School to produce Akinjis."
"11265919","Add defensive javelin to this structure and increase garrison arrow range by +%1%. Javelins deal additional damage to ranged units. Only one weapon emplacement can be added."
"11265920","Javelin Emplacement"
"11265924","Villagers produce faster."
"11265925","Serpentine Powder"
"11265926","Highly mobile long ranged cavalry which fires two arrows in quick succession. \r\n+ High mobility\r\n- Weak vs ranged units"
"11265927","With new gunpowder, Handcannoneers gain +%1% damage against melee infantry and gain a brief increase to their movement speed after firing their weapon."
"11265928","1v2"
"11265929","The Holy Roman Empire forms an alliance to defeat the Monarchs of their surrounding territories."
"11265930","Monarchs Dominion"
"11265931","Standard"
"11265933","Empire Wars"
"11265936","Extensive Fortifications"
"11265938","Advancements in alchemical research increase the bonus damage of all gunpowder siege weapons by +%1%%%."
"11265939","Training elite infantry leads to improved prowess in battle. Melee Infantry gain +%1%%% damage and +%2%%% health."
"11265940","Training elite infantry leads to improved prowess in battle. Melee Infantry gain +%1%%% damage and +%2%%% health.\r\n\r\nIf Elite Army Tactics has already been researched, increases damage by +%3%%% and health by +%4%%% instead."
"11265941","Tactics from powerful daimyo improves melee infantry, increasing their damage by +%1%%%, torch damage by +%2%%%, and +%3%%% health."
"11265942","Villager production speed increased."
"11265943","Flammable munitions grant non-gunpowder ranged units a siege arrow or bolt when attacking buildings and increase their damage by +%1%%%."
"11265944","New carpentry techniques increase the health of siege units by +%1%%%."
"11265945","New carpentry techniques increase the health of siege engines by +%1%%%.\r\n\r\nIf Siege Works has already been researched, increase their health by +%2%%% instead."
"11265946","Direct Confrontation"
"11265947","Two allied armies stand across from one another in a narrow path beneath the mountains, preparing for an imminent conflict"
"11265948","Finding a new home"
"11265949","Gains +%1%%% movement speed for +%2% seconds after firing."
"11265950","Settlers of different civilizations scatter around an unfamiliar terrain to find a place to make their own."
"11265951","Nomad"
"11265952","Hasty Production"
"11265953","The Malians take shelter beneath the shade of a dense forest, yet a hope for shelter turns into a fight for territory as different factions begin to arrive."
"11265954","Shared Shelter"
"11265960","Crossing the Marshes"
"11265961","The Ottomans must cross difficult marshes on their way to conquer distant enemy territories."
"11265962","Toppled Crowns"
"11265963","Kings vie for power across a continental island, yet only one shall remain standing when the battle will end."
"11265964","The New World"
"11265965","Different allied civilizations set their bases on an island across a large unexplored continent. Which alliance shall claim it first? "
"11265966","Royal Shipyards"
"11265967","Docks increase population space by +%1%."
"11265968","Tropical Rainforest"
"11265969","Temperate Fall"
"11265970","Awl Pikes"
"11265971","Increase the damage of Spearmen and Horsemen by +%1%."
"11265972","Long-range cannon made for destroying siege engines. Fires after quickly setting up.\r\n+ Bonus damage vs. siege engines\r\n- Low damage vs. buildings"
"11265973","Long-range mobile cannon with bonus vs buildings.\r\n+ Effective against Defenses\r\n+ Does not require setup to fire"
"11265974","Anti-unit siege weapon. Fires bolts that pierce multiple units.\r\n+ Does not require setup to fire\r\n+ Bonus damage vs. melee infantry\r\n- Trivial damage vs. buildings"
"11265975","Stringing bows with silk grants Archers +%1% range and Mounted Archers +%2% range."
"11265976","Investing in natural sciences increases the health of all cavalry by +%1%%%."
"11265977","Investing in natural sciences increases the health of all cavalry by +%1%%%.\r\n\r\nIf Biology has already been researched, increase it by +%2%%% instead."
"11265978","Fill the stables with the best stallions, increasing all cavalry health by +%1%%%."
"11265979","Patronage of the finest builders increases all building health by +%1%%%."
"11265980","Javelin attacks deal 3 additional damage over 6 seconds."
"11265981","Poisoned Javelins"
"11265985","Shaft Mining"
"11265986","Shaft Mining (Improved)"
"11265988","Increases Mangonel range by +%1%, blast radius by +%2%%%, and adds +%3% projectile to attacks."
"11265990","Increases Springald attack speed by +%1%%%, grants +%2%%% Ranged Resistance, and increases health by +%4%.\r\n\r\nIf Roller Shutter Triggers has already been researched, increase attack speed by %3%%% and health by +%4% instead."
"11265991","Increases Springald attack speed by +%1%%% and grants +%2%%% Ranged Resistance."
"11265992","Each level increases the production speed of all buildings by %1:.0%%%."
"11265996","Early Settlers"
"11266002","Bigger Barrows"
"11266003","Each level increases the carry capacity of Villagers by %1:.0%."
"11266013","• Mosque, Scholar, and religious technologies available in the Dark Age (I).\r\n• Infantry units are able to construct Palisade Walls.\r\n• All technology is free but completes at a much slower rate. Garrison Scholars in Mosques, Madrasas, or Docks to increase research speed.\r\n• Technologies being researched can be paused and resumed.\r\n• Mills constructed near Berry Bushes create Orchards, increasing Food capacity by +100.\r\n• Gather from Berry Bushes +25% faster but cannot gather from Boar.\r\n• Berry carry capacity increased +3.\r\n• Fishing Ships can defend themselves with a ranged attack."
"11266014","• Research unique technologies that benefit Camels, Military, Religion, Economy, and Trade.\r\n• Camel units reduce damage by -20% to nearby enemy horse cavalry.\r\n• Mills constructed near Berry Bushes create Orchards, increasing Food capacity by +100.\r\n• Gather from Berry Bushes +30% faster but cannot gather from Boar.\r\n• Berry carry capacity increased +3.\r\n• Land Traders are -33% cheaper.\r\n• Docks are -50% cheaper.\r\n• Age up without the need for Villagers by upgrading wings on the House of Wisdom.\r\n• Enter a Golden Age by constructing buildings in the House of Wisdoms influence, increasing resource gather rate, research times, and production speed."
"11266015","• Research unique technologies that benefit Camels, Military, Religion, Economy, and Trade.\r\n• Camel units reduce damage by -20% to nearby enemy horse cavalry.\r\n• Mills constructed near Berry Bushes create Orchards, increasing Food capacity by +100.\r\n• Gather from Berry Bushes +25% faster but cannot gather from Boar.\r\n• Berry carry capacity increased +3.\r\n• Land Traders are -33% cheaper.\r\n• Docks are -50% cheaper.\r\n• Age up without the need for Villagers by upgrading wings on the House of Wisdom.\r\n• Enter a Golden Age by constructing buildings in the House of Wisdoms influence, increasing resource gather rate, research times, and production speed."
"11266016","Cultivate Berry Bushes into Orchards by building Mills near them, increasing Food capacity by +100.\r\n\r\nVillagers gather Berry Bushes 25% faster but cannot gather from Boar.\r\n\r\nVillagers carry +3 Food from Berry Bushes."
"11266017","Each level increases Villager gather rate by %1:.0%%%."
"11266018","Hardened Tools"
"11266019","Greater Rations"
"11266020","Each level increases the health of all units by %1:.0%%%."
"11266021","Each level increases the armor of all units by %1:.0%."
"11266022","Fitted Armaments"
"11266023","Landmark Architects"
"11266024","Each Level decreases Landmark cost and build time by %1:.0%%%."
"11266025","Each level increases maximum population by %1:.0%."
"11266026","Population Boom"
"11266027","Each level increases the population from houses by +%1:.0%."
"11266028","Bigger Houses"
"11266031","Full Moon"
"11266032","Historical Battles"
"11266033","Montgisard"
"11266034","Something is stirring in the shadows under the light of the full moon.\r\nFight your foes in Standard format as you fend off waves of howling beasts."
"11266035","Test Mode"
"11266036","The Game is currently paused."
"11266037","Each level increases the resources from caches by %1:.0%%%."
"11266038","Larger Caches"
"11266039","Pause Allowed"
"11266040","Allow any player to pause the game during the match"
"11266041","Agincourt"
"11266042","Safed"
"11266043","Towton"
"11266044","Odo of St. Amand"
"11266045","Bronze Meteor"
"11266046","Silver Meteor"
"11266047","Gold Meteor"
"11266048","Platinum Meteor"
"11266049","Diamond Meteor"
"11266050","Conqueror Meteor"
"11266051","Burning bright and sure to leave an impact on the field of battle.\r\n\r\nGranted for finishing Bronze in a Solo Ranked season."
"11266052","Burning bright and sure to leave an impact on the field of battle.\r\n\r\nGranted for finishing Silver in a Solo Ranked season."
"11266053","Burning bright and sure to leave an impact on the field of battle.\r\n\r\nGranted for finishing Gold in a Solo Ranked season."
"11266054","Burning bright and sure to leave an impact on the field of battle.\r\n\r\nGranted for finishing Platinum in a Solo Ranked season."
"11266055","Burning bright and sure to leave an impact on the field of battle.\r\n\r\nGranted for finishing Diamond in a Solo Ranked season."
"11266056","Burning bright and sure to leave an impact on the field of battle.\r\n\r\nGranted for finishing Conqueror in a Solo Ranked season."
"11266057","Bronze Meteor Shower"
"11266058","Silver Meteor Shower"
"11266059","Gold Meteor Shower"
"11266060","Platinum Meteor Shower"
"11266061","Diamond Meteor Shower"
"11266062","Conqueror Meteor Shower"
"11266063","Your team has showered the lands with victory.\r\n\r\nGranted for finishing Bronze in a Team Ranked season."
"11266064","Your team has showered the lands with victory.\r\n\r\nGranted for finishing Silver in a Team Ranked season."
"11266065","Your team has showered the lands with victory.\r\n\r\nGranted for finishing Gold in a Team Ranked season."
"11266066","Your team has showered the lands with victory.\r\n\r\nGranted for finishing Platinum in a Team Ranked season."
"11266067","Your team has showered the lands with victory.\r\n\r\nGranted for finishing Diamond in a Team Ranked season."
"11266068","Your team has showered the lands with victory.\r\n\r\nGranted for finishing Conqueror in a Team Ranked season."
"11266069","Royal Knight Helm"
"11266070","Sworn protector of those that follow the call to battle."
"11266071","Simple Wave"
"11266072","A simple and elegant finish for a clear display of allegiance."
"11266073","Stretched Diamond"
"11266074","Power and wealth wielded by the holder."
"11266075","Medieval Torch"
"11266076","Lighting up the dark age."
"11266077","Single Side Cover"
"11266078","Two halves making a whole banner."
"11266079","The King and The Hawk"
"11266080","Gold The King and The Hawk"
"11266081","Platinum The King and The Hawk"
"11266082","Diamond The King and The Hawk"
"11266083","Conqueror The King and The Hawk"
"11266084","Even a King can learn patience.\r\n\r\nGranted for finishing Bronze in a Solo Ranked season."
"11266085","Even a King can learn patience.\r\n\r\nGranted for finishing Gold in a Solo Ranked season."
"11266086","Even a King can learn patience.\r\n\r\nGranted for finishing Platinum in a Solo Ranked season."
"11266087","Even a King can learn patience.\r\n\r\nGranted for finishing Diamond in a Solo Ranked season."
"11266088","Even a King can learn patience.\r\n\r\nGranted for finishing Conqueror in a Solo Ranked season."
"11266089","Locked In Battle"
"11266090","Gold Locked In Battle"
"11266091","Platinum Locked In Battle"
"11266092","Diamond Locked In Battle"
"11266093","Conqueror Locked In Battle"
"11266094","To the victor goes the monument.\r\n\r\nGranted for finishing Bronze in a Team Ranked season."
"11266095","To the victor goes the monument.\r\n\r\nGranted for finishing Gold in a Team Ranked season."
"11266096","To the victor goes the monument.\r\n\r\nGranted for finishing Platinum in a Team Ranked season."
"11266097","To the victor goes the monument.\r\n\r\nGranted for finishing Diamond in a Team Ranked season."
"11266098","To the victor goes the monument.\r\n\r\nGranted for finishing Conqueror in a Team Ranked season."
"11266099","Season 9 - Solo Ranked Season"
"11266100","Season 9 - Team Ranked Season"
"11266101","Bubbling Cauldron"
"11266102","Login during Hallow's Hearth"
"11266103","Something eerie is brewing in Hallow's Hearth."
"11266104","Children of the Crops"
"11266105","Build 80 farms in Skirmish or Multiplayer matches."
"11266106","Scarecrow"
"11266107","Keeping a watchful eye to scare the crows."
"11266108","Another For The Pile I"
"11266109","Slay 50 enemy units."
"11266110","Albino Rattus"
"11266111","The King of the corpse pile is always up to mischief."
"11266112","Seasons Treats"
"11266113","Play a single game in the Halloween Biome in Skirmish or Multiplayer."
"11266114","Friendly Jack-O-Lantern"
"11266115","A warm face welcoming the season."
"11266116","The Full Moon Calls"
"11266117","Play a match of Full Moon in Skirmish or Multiplayer."
"11266118","Witch Hat"
"11266119","A pointed hat with magical potential."
"11266120","Hunt or be Haunted"
"11266121","Slay 30 Werewolves in the Full Moon Game Mode"
"11266122","Werewolf Head"
"11266123","Ferocious Beast of the Full Moon."
"11266124","Seasons Tricks"
"11266125","Play 3 matches in the Halloween Biome in Skirmish or Multiplayer."
"11266126","Pumpkin Patch"
"11266127","The welcomed symbol of Autumn and Halloween."
"11266128","Another For The Pile II"
"11266129","Slay 100 enemy Units."
"11266130","Tombstone"
"11266131","Leave the dead to rest."
"11266132","They Stalk in the Night"
"11266133","Play 3 matches of Full Moon in Skirmish or Multiplayer."
"11266134","Made of Eyes"
"11266135","All eyes on you."
"11266136","The Morning Comes"
"11266137","Win a game of Full Moon in Skirmish or Multiplayer."
"11266138","Bats Blocking out the Sun"
"11266139","The Colony of Darkness approaches."
"11266140","Another For The Pile III"
"11266141","Slay 200 Enemy units."
"11266142","The Hungering Hands"
"11266143","Their rest has been disturbed. They hunger."
"11266144","Rus Villagers earn Gold bounty by gathering from animals. At key thresholds, Villagers gather Food faster and Hunting Cabins produce more Gold.\r\n•%1% Bounty: +%4%%% Food rate; %7%%% more Gold from Hunting Cabins.\r\n•%2% Bounty: +%5%%% Food rate; %8%%% more Gold from Hunting Cabins.\r\n•%3% Bounty: +%6%%% Food rate; %9%%% more Gold from Hunting Cabins."
"11266145","Economy Rally Point"
"11266146","Issues a Rally Point order to economy units. Rally Point orders are given to units when they are produced. You can queue multiple Rally Points by holding Shift and issuing additional Rally Point orders. If a unit cannot be given the desired order it will move there instead."
"11266147","Issues a Rally Point order to economy units. Rally Point orders are given to units when they are produced. You can queue multiple Rally Points by holding ##ICON::menu_navigation::left_trigger## and issuing additional Rally Point orders. If a unit cannot be given the desired order it will move there instead."
"11266148","Grand Master of the Knights Templar. Heavy cavalry with high damage and melee armor.\r\n+ Heavy armor\r\n+ Strong in melee combat\r\n- Countered by Spearmen and Crossbowmen"
"11266149","King of Jerusalem. Heavy cavalry with support abilities and melee armor.\r\n+ Heavy armor\r\n+ Support abilities\r\n- Countered by Spearmen and Crossbowmen"
"11266150","King Baldwin IV"
"11266151","Werewolf Intensity"
"11266152","The intensity of Werewolf spawns during the match."
"11266153","The higher the intensity the more Werewolves spawn \r\nThis will increase the difficulty if you are up for the challenge."
"11266154","Moon Surge Frequency"
"11266155","The time between Moon Surge events."
"11266156","Moon Surge spawns Werewolves to hunt player units.\r\nThis setting adjusts the time between between each Moon Surge event."
"11266157","Enter the Full Moon Game Mode and battle your foes during the Full Moon threat."
"11266158","The Full Moon Is Rising And The Danger Lurks In The Darkness"
"11266159","They Are Coming"
"11266160","The Threat Calms…For Now"
"11266161","Sengoku Daimyo"
"11266162","Learn all there is to know about the Sengoku Daimyo."
"11266163","Ghiyasuddin Tughlaq’s reign as Sultan laid the framework for advancement in arts, architecture, and expansion of the Tughlaq Dynasty. After commanding the construction of the Tughlaqabad Fort, future Sultans, Amirs, and governors expanded their military presence through force and show of power. The Tughlaq Dynasty calls for quick construction of additional forts while governors oversee hard working elephants and villagers."
"11266164","Tughlaq Dynasty"
"11266165","Learn all there is to know about the Tughlaq Dynasty."
"11266167","Iron Clamps reinforcing the walls reduces incoming damage from gunpowder by %1%%% for Stone Walls and Fortresses."
"11266168","Unique Landmark fortification for the Knights Templar, can be fully destroyed.\r\n\nHas an aura that improves nearby units range.\r\n\nEach Fortress increases the number of Pilgrims travelling."
"11266169","Heavy cavalry with high damage. Gains health from nearby Heavy Cavalry.\r\n+ Cheaper than a regular knight\r\n+ Heavy armor\r\n+ Strong in melee combat\r\n- Countered by Spearmen and Crossbowmen"
"11266170","Upgrade Templar Brothers to Elite Templar Brothers."
"11266171","Upgrade Chevalier Confreres to Veteran Chevalier Confreres."
"11266172","Upgrade Veteran Chevalier Confreres to Elite Chevalier Confreres."
"11266173","Upgrade Genitours to Elite Genitours."
"11266174","Upgrade Genoese Crossbowmen to Elite Genoese Crossbowmen."
"11266175","Upgrade Heavy Spearmen to Elite Heavy Spearmen."
"11266176","Upgrade Hospitaller Knights to Veteran Hospitaller Knights."
"11266177","Upgrade Veteran Hospitaller Knights to Elite Hospitaller Knights."
"11266178","Upgrade Serjeants to Veteran Serjeants."
"11266179","Upgrade Veteran Serjeants to Elite Serjeants."
"11266180","Templar Headquarters"
"11266181","Travels from the Templar Headquarters to the selected Sacred Site, generating gold upon arrival.\r\n\nWill convert to a ship if it stops on the coast."
"11266182","Desert Outposts"
"11266183","Nearby Sacred Sites grant +%1%%% damage and +%2% health every second."
"11266184","Faith of Castile"
"11266185","Warhammer"
"11266186","Highly mobile ranged cavalry that throws javelins.\r\n+ High mobility\r\n+ Exceptional versus ranged units\r\n+ High ranged armor\r\n- Weak versus Melee"
"11266187","Sturdy infantry that throws axes which deal melee damage from range.\r\n+ Strong versus melee units\r\n- Weak versus ranged units"
"11266188","Tough infantry with good damage, heals friendly units.\r\n+ High armor\r\n- Slow movement\r\n- Countered by Knights, Lancers, and Crossbowmen"
"11266189","Heavy Infantry excellent against mounted units.\r\n+ Stronger when close to Fortresses\r\n+ Anti-cavalry specialist\r\n+ High armor\r\n+ Has a stronger spearwall\r\n- Countered by Crossbowmen"
"11266190","Expensive cavalry with high damage and ranged armor. Slows enemy's attack speed when attacking.\r\n+ Heavy armor\r\n+ Strong versus Light Infantry\r\n- Countered by Spearmen and Crossbowmen"
"11266191","Extremely powerful and Expensive Heavy Infantry. Lowers the armor of nearby enemy units. Becomes more powerful after defeating an enemy.\r\n+ Excellent in melee combat\r\n- Weak to Crossbowmen\r\n- Low Mobility"
"11266192","Fast Heavy Infantry that deals more and takes less damage from Gunpowder units.\r\n+ High damage\r\n+ Moves quickly\r\n- High Gold cost"
"11266193","Polish Fortitude"
"11266194","Deals +%1%%% more charge damage and has +%2%%% more health."
"11266195","Heavy Spearman gain +%1%%% health and +%2%%% damage when near Fortresses."
"11266196","Angevin Durability"
"11266197","Learn all there is to know about the Knights Templar."
"11266198","Frankish Defensive Schemes"
"11266199","Fortresses replace Keeps and are available in the Feudal Age.\r\n\r\nRanged units positioned near a Fortress have +%1%%% increased attack range, and Stone Walls placed within the influence of a Fortress or the Templar Headquarters have +%2%%% increased health and gain a default arrow.\r\n\r\nFortresses behave as Landmarks but can be fully destroyed."
"11266201","Golden Horde"
"11266202","Landscape Preservation"
"11266203","Villagers automatically deposit wood without a Lumber Camp.\r\n\r\nWood is gathered +%1%%% faster in each Age and %2%%% of the wood gathered is produced as additional food."
"11266206","Daimyo Dynamics"
"11266207","Cliffsanity"
"11266208","Craters"
"11266209","Zhuge Nu Technology"
"11266210","Bolt Magazines"
"11266211","More advanced magazines allow Zhuge Nu to fire piercing bolts with +%1% range that deal +%2% damage against Light Melee Infantry."
"11266213","Macedonian Dynasty"
"11266214","Learn all there is to know about the Macedonian Dynasty."
"11266215","Contested Coastline"
"11266217","Cycle through Shinobi"
"11266218","Select all Shinobi"
"11266219","Nourishment"
"11266220","Cavalry attack %1%%% faster and gain +%2% damage."
"11266221","Spearmen are %1%%% cheaper."
"11266222","Cannon Fodder"
"11266223","Wrong End of the Stick"
"11266224","Spearmen gain +%1%%% bonus damage against cavalry."
"11266225","Supremacy"
"11266226","All current Villagers permanently become Man-at-Arms and join the fight."
"11266227","Inspired Gathering"
"11266228","Increases resources deposited by Villagers by +%1%%%."
"11266229","When completing the construction of a House, a Villager is trained for free at the Town Center, up to a maximum of %1% Villagers."
"11266230","Burgage Lords"
"11266232","Watch Your Steppe"
"11266233","Each level increases the number of starting Villagers by %1:.0%."
"11266234","The Crucible Mastery"
"11266235","Test your mettle and command mastery in The Crucible. All mastery challenges are active at once and can be completed out of order. Gain bonus Perk points upon completion of each mastery challenge. "
"11266236","Earn a Bronze medal or better in any Crucible Mission."
"11266237","Into the Fire"
"11266238","Can be achieved on any difficulty level."
"11266239","Takeda Shingen"
"11266240","Great Leader"
"11266241","Takeda Banner"
"11266242","Increases the health of nearby cavalry by +%1%%% and heals nearby allies by %2% when killed."
"11266243","Great Cavalry Leader that provides a powerful aura to nearby Cavalry and heals all units for %1% health when killed."
"11266244","Start each game with three Outposts.\r\nLevel 1: Basic Outposts\r\nLevel 2: Arrowslits\r\nLevel 3: Springald Emplacements\r\nLevel 4: Cannons Emplacements"
"11266245","Forward Outposts"
"11266246","Golden Parachute"
"11266247","Gain a permanent Gold trickle of %1% per minute. "
"11266248","Eagle Eye"
"11266249","Archers gain +%1% tiles of range and +%2%%% attack speed."
"11266250","Hardworking support Elephant.\r\n+ Universal resource drop-off\r\n+ Bonus to all resources dropped off\r\n+ Requires no Population - maximum %1%\r\n- Slow movement speed"
"11266251","Economic Unit, Elephant"
"11266252","Worker Elephant"
"11266253","Vulnerability"
"11266254","Heavy Cavalry units cause enemies within 1 tile to take +%1%%% damage from ranged attacks."
"11266255","The Crucible"
"11266256","Panic Button"
"11266257","Gain %1% seconds of %2%%% damage reduction on all units. Can only be used once."
"11266258","Gain an ability: Panic Button. Gain %1% seconds of %2%%% damage reduction on all units. Can only be used once."
"11266259","Panic button already used!"
"11266260","Invulnerable for duration."
"11266261","The city of Jerusalem stands alone, surrounded by Saladin’s forces. It is up to you to reclaim the city’s outer defenses and repel the enemy."
"11266262","The citadel of Safed stands strong, but Baibars schemes to breach its walls. You must repair the citadel as it endures a siege, and strike out to stop the attacks."
"11266263","The English army’s only hope of breaking free of French raiding lies with its famed longbowmen. It is up to you to deliver a crushing defeat upon the French."
"11266264","The House of Lancaster has retreated to its rural holds after the bloody defeat at Towton. With the Yorkists seeking to claim a final victory, it is up to you to ensure Lancaster’s survival."
"11266265","Lighter Cavalry"
"11266266","All units permanently heal %1% health per minute."
"11266267","Elephant Economics"
"11266268","Universal drop off location."
"11266269","Elephant Harness"
"11266270","Worker Elephant Technology 1/3"
"11266271","Woven Baskets"
"11266273","Crossbowmen damage ignores all armor."
"11266274","Power Shot"
"11266275","Elephant Economics II"
"11266278","Reroll"
"11266279","Choose from four options when selecting Boons."
"11266280","Choice Of Plenty"
"11266281","All Trebuchet weapons gain +%1% additional projectiles."
"11266282","Siege Experts"
"11266283","Trebuchets fire additional projectiles and can be deployed atop Fortresses with a unique emplacement.\r\n\r\nSiege Workshops and Siege Engines cost -%2%%% less wood."
"11266284","Upgrade Roulette"
"11266285","Whenever an upgrade is completed, all military units gain %1%%% health and %2%%% damage."
"11266286","Heavy Cavalry, Elephant"
"11266287","Ballista mounted elephant effective at dealing with melee infantry and hitting multiple targets.\r\n+ High health and armor\r\n+ Bonus damage vs. melee\r\n- Slow movement speed\r\n"
"11266288","Ballista Elephant"
"11266289","Upgrade Ballista Elephants into Elite Ballista Elephants"
"11266290","Upgrade Ballista Elephants into Elite Ballista Elephants"
"11266291","Elephant Technology"
"11266292","Reinforced Arm Ballista"
"11266293","Elite Ballista Elephant"
"11266296","Upgrade Tanegashima Ashigaru to Elite Tanegashima Ashigaru"
"11266297","Tanegashima Ashigaru"
"11266298","Elite Tanegashima Ashigaru"
"11266299","Kanabo Samurai"
"11266300","Veteran Kanabo Samurai"
"11266301","Elite Kanabo Samurai"
"11266302","Hill Training"
"11266303","Training in rugged terrain increases Hobelar charge damage by +%1%%% and production speed by +%2%%%."
"11266304","Levy %1% Yeoman and an additional %2% Yeoman for each Manor."
"11266305","Levy %1% Demilancer, %2% Earl's Guard, and %3% Yeoman per Manor."
"11266306","Spear Charge"
"11266307","Spear Charge"
"11266308","Spear Charge"
"11266309","Gains +%1%%% more health for each nearby Lord."
"11266310","Grants +%1%%% max health to nearby military units. Stacks with others Lords."
"11266311","Lord of Lancaster Inspiration"
"11266312","Lord Aura"
"11266313","Reduces the armor of enemes by -%1% when attacking."
"11266314","Armor reduced by -%1%."
"11266315","Armor Debuff"
"11266316","Light Cavalry, Elephant"
"11266317","Fast elephant effective at raiding, flanking, and countering ranged units. Can use the Trample ability to bypass any unit to deal damage in an area.\r\n+ High health\r\n+ Fast movement speed\r\n+ Charges longer distances\r\n- Countered by Spearmen"
"11266318","Raider Elephant "
"11266319","Veteran Raider Elephant "
"11266320","Elite Raider Elephant "
"11266321","Holy Smite"
"11266322","Gain an ability: Holy Smite. Strikes %1% random enemy units in a targeted area for %2% damage each."
"11266323","Strike %1% random enemy targets for %2% damage each in the target area.\r\n"
"11266324","Upgrade Raider Elephants to Veteran Raider Elephants"
"11266325","Upgrade Veteran Raider Elephants to Elite Raider Elephants"
"11266326","Upgrade Kanabo to Veteran Kanabo"
"11266327","Upgrade Veteran Kanabo to Elite Kanabo"
"11266328","Gain +%1% charge damage per nearby charging Heavy Cavalry."
"11266329","Maximum 20 Worker Elephants"
"11266330","Maximum 15 allowed"
"11266331","Additional strikes from Relics: %1%"
"11266332","Fabrication"
"11266333","Your Villagers find some old bones and tell some tall tales. Gain %1% new Relics at the Town Center."
"11266334","Kharash"
"11266335","Collects Food from nearby sources without consuming them in addition to a base rate of %4% Food every minute. After collecting enough Food it will send a trader to its Home Matsuri, which improves the Matsuri gather rate aura by %1%%%, +%2% health and grants +%3% additional Food. \r\n\r\nFood sources overlapped by multiple Yatai are only counted once and Boar do not retaliate while near a Yatai. The Yatai is limited to %5% and is increased by +%6% per age up.   "
"11266336","Yatai"
"11266337","Cranequins"
"11266338","Crossbows are able to load stronger bolts that have +%1% range and +%2% damage."
"11266339","Brigandine"
"11266340","Common soldiers are equipped with more resistant armor. Light cavalry gain +%1% armor."
"11266341","Blessed Nourishment"
"11266342","Heals 40 + %1% health for each Relic collected to all allied units in the targeted area.\r\n\r\n"
"11266343","Current Healing: %1%"
"11266344","Upgrade to Nourishment. Units heal an additional %1% health per minute for each Relic collected."
"11266345","Matsuri"
"11266346","Ryokan"
"11266347","Gain one reroll of Boons per game."
"11266348","Sake Brewery"
"11266349","Sword Hunt Statue"
"11266350","Golden Tent"
"11266351","Daimyo Estate"
"11266352","Economic"
"11266353","Governor of Multan"
"11266354","Governor of Sehwan"
"11266355","Governor of Uch"
"11266356","Governor of Multan"
"11266357","Governor of Sehwan"
"11266358","Governor of Uch"
"11266359","Religious"
"11266360","Technology"
"11266362","Already chosen"
"11266363","Daimyo"
"11266364","Early Ozutsu"
"11266365","Upgrade Early Ozutsu to Ozutsu"
"11266366","Relentless Attack"
"11266367","The King's Rally"
"11266368","For the next %1% seconds, all attacks from nearby allied melee infantry reduce enemy armor by -%2% for a duration of %3% seconds "
"11266369","For the next %1% seconds, all nearby allied infantry gain +%2% armor, but lose -%3%%% movement speed."
"11266370","Reduces the time required to train units at this Town Center by %1%%%."
"11266371","Reduces the cost of researching technologies by %1%%%/%2%%%/%3%%%. Does not apply to emplacements."
"11266372","NEW BOONS"
"11266373","Passively generating %1% wood and %2% food every minute."
"11266374","Select a Commanderie to Advance to the Next Age"
"11266375","Man at Arms Technology"
"11266376","Earl's Guards are supplied with additional Daggers when throwing, these Daggers also deal a small amount of area damage.\r\n\r\nEarl's Guards now throw %1% Daggers but are less accurate."
"11266377","Throwing Dagger Drills"
"11266378","Dagger"
"11266379","Dagger Throw"
"11266380","Francisca Throw"
"11266381","Throws %1% Daggers periodically."
"11266382","Throws a Dagger periodically."
"11266383","Upgrade Earl's Guard to Elite Earl's Guard."
"11266384","Upgrade Hobelar to Veteran Hobelar."
"11266385","Upgrade Veteran Hobelar to Elite Hobelar."
"11266386","Upgrade Yeomen to Veteran Yeomen."
"11266387","Upgrade Veteran Yeomen to Elite Yeomen."
"11266388","Tough infantry with good damage. Periodically throws Daggers at nearby enemies.\r\n+ High armor\r\n- Slow movement\r\n- Countered by Knights, Lancers, and Crossbowmen"
"11266389","Cheap cavalry effective at raiding, flanking, and countering ranged units.\r\n+ Cheaper than a normal Horseman\r\n+ High movement speed\r\n- Weak against melee units\r\n- Countered by Spearmen"
"11266390","Unique heavy cavalry with moderate damage and durability. Effective frontline unit.\r\n+ Heavy armor\r\n+ Strong in melee combat\r\n- Countered by Spearmen and Crossbowmen"
